timestamp,x,y,z
598767,-3593,-1188,1344
598808,-3409,-1197,1295
598848,-3453,-1349,1191
598888,-3612,-1177,1237
598928,-3677,-1226,1249
598968,-3593,-1167,1242
599009,-3511,-1155,1258
599049,-3595,-1139,1272
599089,-3658,-1087,1267
599129,-3794,-1086,1262
599169,-3945,-1031,1246
599210,-3801,-935,1277
599250,-3837,-1039,1262
599290,-3883,-1017,1215
599330,-3715,-950,1196
599370,-3613,-923,1168
599411,-3629,-853,1206
599451,-3549,-955,1183
599491,-3458,-985,1116
599531,-3481,-987,1145
599571,-3528,-1072,1062
599612,-3921,-1096,1049
599652,-4071,-1084,1008
599692,-4191,-1097,943
599732,-4020,-1037,830
599773,-3638,-980,855
599813,-3301,-1070,781
599853,-3336,-1013,899
599893,-3340,-1057,938
599933,-3599,-1094,1021
599974,-4068,-996,974
600015,-3943,-987,876
600054,-3908,-1199,797
600095,-3512,-1226,803
600135,-3422,-1362,923
600175,-3399,-1403,1096
600216,-3466,-1292,1278
600256,-3542,-1236,1388
600296,-3638,-1011,1507
600336,-3691,-1099,1540
600376,-3698,-1238,1477
600417,-3685,-1239,1507
600457,-3723,-1216,1417
600497,-3663,-1187,1324
600537,-3662,-1148,1214
600578,-3679,-1149,1172
600619,-3673,-1147,1108
600658,-3784,-1156,1072
600698,-3801,-1092,1103
600739,-3645,-1000,1073
600779,-3557,-1039,1098
600820,-3598,-940,1186
600859,-3616,-915,1273
600899,-3620,-891,1685
600940,-3537,-1182,1729
600980,-3489,-1100,1510
601021,-3447,-1057,1300
601061,-3491,-1094,1166
601101,-3464,-964,1288
601141,-3596,-1096,1273
601181,-3590,-1159,1250
601222,-3584,-1189,1223
601262,-3518,-1191,1218
601302,-3575,-1224,1218
601342,-3687,-1208,1242
601383,-3594,-1140,1243
601424,-3623,-1203,1216
601463,-3621,-1161,1242
601503,-3900,-1180,1259
601544,-3961,-1102,1227
601584,-4111,-1088,1225
601625,-3970,-1025,1113
601664,-3652,-962,960
601705,-3770,-1072,883
601745,-3920,-1031,841
601785,-3781,-1119,841
601826,-3691,-1060,797
601865,-3463,-1035,785
601906,-3510,-1045,800
601946,-3614,-1050,782
601987,-3692,-1010,753
602027,-3687,-1079,785
602067,-3809,-1123,716
602107,-3727,-1149,731
602148,-3532,-1180,779
602188,-3525,-1227,793
602229,-3616,-1307,875
602268,-3659,-1343,935
602308,-3697,-1309,983
602348,-3787,-1329,1046
602388,-3716,-1293,1073
602429,-3697,-1322,1104
602469,-3642,-1302,1127
602509,-3639,-1306,1151
602549,-3760,-1369,1175
602589,-3775,-1363,1198
602630,-4074,-1402,1197
602670,-3954,-1423,1245
602710,-4033,-1501,1211
602750,-3904,-1403,1249
602790,-3813,-1313,1190
602831,-3625,-1193,1103
602870,-3736,-1146,948
602911,-3815,-1139,808
602951,-3824,-1164,697
602991,-3857,-1044,615
603032,-3800,-1062,541
603071,-4059,-991,551
603112,-3918,-1008,662
603152,-3550,-904,778
603192,-3125,-794,811
603233,-2981,-881,868
603272,-3129,-987,1054
603312,-3332,-1001,1229
603352,-3523,-1248,1516
603393,-3912,-1509,2468
603433,-3621,-1578,2288
603473,-3556,-2039,1637
603513,-3675,-1604,1311
603553,-3738,-1601,1065
603593,-4035,-1216,1001
603634,-4306,-1134,1105
603674,-4505,-1571,1008
603714,-4228,-1435,844
603754,-3539,-1288,855
603794,-3177,-1163,848
603835,-3475,-1146,817
603875,-3771,-1142,788
603915,-3849,-1033,669
603955,-3676,-924,571
603996,-3420,-974,510
604036,-3299,-1036,466
604076,-3269,-1154,622
604116,-3423,-1140,608
604156,-3438,-1188,650
604197,-3595,-1187,721
604239,-3676,-1333,879
604279,-3712,-1351,878
604319,-3774,-1361,982
604359,-3957,-1449,1173
604399,-3882,-1413,1365
604440,-4178,-1392,1440
604480,-4319,-1224,1478
604520,-4129,-1158,1432
604560,-3958,-1234,1250
604601,-3945,-1275,1083
604642,-3925,-1269,990
604681,-3919,-1085,809
604722,-3779,-1051,644
604762,-3692,-1020,540
604802,-3852,-999,547
604843,-3906,-967,561
604882,-3528,-934,665
604923,-3359,-783,623
604963,-3317,-768,739
605003,-3541,-854,1076
605044,-3196,-737,1379
605084,-3018,-1022,1616
605124,-2937,-659,1981
605164,-3075,-991,1592
605205,-3330,-1062,1319
605246,-3817,-987,1389
605285,-4191,-944,1241
605326,-4114,-759,1143
605366,-4551,-1063,1152
605406,-4803,-1336,993
605447,-4074,-1338,965
605487,-3381,-1073,873
605527,-3098,-900,849
605567,-3683,-1047,702
605607,-4122,-1059,561
605648,-4281,-907,348
605688,-3994,-578,400
605728,-3632,-639,519
605768,-3400,-783,363
605809,-3576,-697,438
605850,-3485,-793,489
605889,-3492,-818,628
605929,-3484,-1026,773
605969,-3548,-1156,833
606010,-3746,-1224,767
606051,-3883,-1543,799
606090,-3990,-1656,879
606131,-4251,-1491,834
606171,-4418,-1464,816
606211,-4608,-1368,706
606252,-4020,-1378,783
606292,-3670,-1188,820
606332,-3486,-738,586
606372,-3436,-375,469
606412,-3737,-343,294
606453,-4043,-200,669
606493,-4241,-31,907
606533,-4029,-405,1049
606573,-3662,-957,967
606613,-3386,-1337,703
606654,-3399,-1266,490
606693,-3480,-1191,543
606734,-3536,-960,769
606775,-3718,-1001,886
606815,-3747,-1102,1022
606856,-3700,-1068,1091
606896,-3679,-1085,1124
606936,-3676,-985,1107
606976,-3681,-920,1061
607016,-3704,-887,1036
607057,-3858,-877,1052
607101,-4020,-905,1044
607141,-4440,-979,1034
607181,-4507,-1202,983
607221,-3483,-921,847
607262,-3252,-706,879
607301,-3368,-934,778
607341,-3451,-1046,585
607382,-3920,-1139,435
607421,-4087,-1155,397
607462,-4087,-1170,403
607502,-4054,-1133,427
607542,-3763,-1004,467
607582,-3378,-1011,533
607622,-3295,-1101,578
607663,-3449,-1239,641
607702,-3512,-1288,655
607743,-3709,-1421,671
607783,-3849,-1569,819
607823,-3788,-1573,916
607864,-3647,-1532,984
607903,-3640,-1520,1047
607943,-3604,-1638,970
607984,-3687,-1817,971
608024,-3769,-1809,937
608065,-4116,-1641,801
608104,-4429,-1658,753
608144,-3964,-1526,790
608185,-3885,-1477,716
608225,-3505,-1427,703
608266,-3349,-1284,588
608305,-3348,-1150,487
608345,-3486,-1126,435
608386,-3783,-1332,374
608426,-4085,-1515,168
608467,-3762,-1344,419
608506,-3540,-1294,399
608546,-3524,-1320,782
608587,-3290,-1568,1193
608627,-3407,-1581,1135
608668,-3464,-1549,1041
608708,-3576,-1630,1037
608748,-3396,-1524,931
608788,-3462,-1462,908
608828,-3664,-1457,918
608869,-3778,-1310,1014
608909,-4012,-1214,1233
608949,-3912,-1222,1352
608989,-3875,-1134,1352
609029,-3993,-1076,1182
609070,-3829,-974,970
609110,-3429,-782,992
609150,-3484,-1232,675
609191,-3719,-1122,587
609231,-3992,-1125,514
609272,-3828,-1014,412
609311,-3437,-1029,485
609352,-3365,-1147,480
609392,-3464,-1097,518
609432,-3640,-1235,616
609473,-3766,-1075,609
609512,-3773,-1161,706
609553,-3676,-1301,814
609593,-3755,-1161,910
609633,-3715,-1125,1020
609674,-3613,-1163,1090
609714,-3697,-1211,1035
609754,-3832,-1245,1061
609794,-3797,-1252,1040
609834,-3643,-1282,965
609875,-3552,-1351,898
609915,-3585,-1406,920
609955,-3675,-1403,914
609995,-3745,-1372,968
610036,-3619,-1353,1017
610077,-3675,-1351,1044
610116,-3706,-1341,1115
610157,-3818,-1316,1127
610197,-3733,-1309,1128
610237,-4104,-1454,1150
610278,-4244,-1373,1100
610318,-3777,-1380,1066
610358,-3587,-1251,995
610398,-3492,-1222,975
610438,-3507,-1204,887
610479,-3574,-1165,828
610519,-3652,-1165,783
610559,-3596,-1178,648
610599,-3806,-1283,775
610639,-3715,-1130,688
610680,-3968,-1122,629
610720,-3866,-1150,558
610760,-3639,-1022,607
610800,-3414,-1122,738
610841,-3333,-1076,870
610882,-3348,-1100,975
610921,-3587,-1138,1256
610961,-3715,-1662,1963
611002,-3672,-1606,1752
611042,-3501,-1735,1225
611083,-3596,-1331,1045
611123,-3559,-1317,857
611163,-3574,-1135,797
611203,-3586,-1258,883
611243,-3594,-1315,1028
611284,-3596,-1264,1227
611323,-3698,-1296,1339
611364,-3972,-1252,1564
611404,-3769,-1169,1605
611444,-3985,-1183,1511
611485,-3779,-1194,1276
611524,-3544,-1053,992
611564,-3564,-1119,862
611605,-3674,-1167,887
611645,-3831,-1077,708
611686,-3649,-1544,676
611725,-3855,-1110,618
611765,-3411,-1191,632
611805,-3331,-1164,711
611846,-3257,-1179,788
611886,-3361,-1143,866
611926,-3696,-1202,918
611966,-3801,-1253,1027
612006,-3684,-1400,1172
612046,-3738,-1248,1144
612087,-3656,-1375,1122
612127,-3671,-1423,1076
612167,-3736,-1443,1051
612207,-3791,-1430,998
612247,-3684,-1413,965
612288,-3660,-1383,949
612328,-3649,-1217,928
612368,-3664,-1204,920
612408,-3739,-1181,922
612448,-3650,-1124,903
612489,-3713,-1172,878
612528,-3651,-1125,923
612569,-3555,-1154,911
612609,-3534,-1184,905
612649,-3725,-1231,874
612690,-3807,-1275,857
612729,-3742,-1249,877
612769,-3754,-1302,881
612810,-3760,-1293,891
612850,-3686,-1345,899
612891,-3747,-1289,894
612930,-3686,-1299,906
612970,-3665,-1265,903
613011,-3681,-1217,925
613051,-3661,-1267,858
613092,-3648,-1267,846
613131,-3676,-1241,813
613172,-3834,-1262,836
613212,-3801,-1205,880
613252,-3657,-1219,970
613293,-3631,-1252,1032
613332,-3620,-1280,1051
613373,-3582,-1277,1053
613413,-3641,-1281,1060
613453,-3800,-1327,1031
613494,-3892,-1302,956
613534,-3605,-1262,974
613574,-3679,-1255,899
613614,-3624,-1218,893
613655,-3587,-1172,888
613695,-3441,-1114,821
613735,-3557,-1167,830
613775,-3631,-1181,856
613815,-3740,-1153,931
613856,-3822,-1138,945
613897,-3685,-1110,1013
613936,-3745,-1171,1002
613976,-3842,-1150,1101
614017,-4135,-1202,1087
614057,-3866,-1219,1092
614098,-3726,-1169,1092
614138,-3647,-1173,1075
614178,-3666,-1139,998
614218,-3716,-1208,922
614259,-3700,-1119,872
614299,-3642,-1158,826
614339,-3483,-1148,900
614379,-3504,-1069,936
614419,-3497,-1035,962
614460,-3478,-1098,955
614501,-3527,-1031,973
614540,-3609,-986,935
614580,-3699,-1073,907
614621,-3819,-1080,897
614661,-3831,-1036,1003
614702,-3871,-1069,1332
614741,-3626,-1355,1889
614782,-3278,-1563,1495
614822,-3136,-1442,1063
614862,-3328,-1365,912
614903,-3540,-1270,889
614943,-3599,-1376,1099
614983,-3630,-1392,1408
615023,-3688,-1226,1737
615063,-3756,-1304,1906
615104,-3573,-1476,1902
615144,-3683,-1404,1497
615184,-3906,-1290,1340
615224,-4061,-1250,1138
615264,-3820,-938,1149
615305,-3329,-983,981
615345,-3356,-1148,837
615385,-3685,-1154,744
615426,-3921,-1245,713
615466,-4159,-1194,598
615507,-3708,-1412,591
615546,-3583,-1173,577
615587,-3179,-1303,672
615627,-3386,-1232,731
615667,-3470,-1200,808
615708,-3766,-1225,783
615747,-3976,-1187,797
615788,-3899,-1213,892
615828,-3655,-1152,940
615868,-3576,-1181,1039
615909,-3557,-1154,1092
615948,-3668,-1135,1113
615988,-3882,-1146,1132
616029,-3882,-1143,1176
616069,-3743,-1108,1111
616110,-3567,-1154,993
616149,-3524,-1215,921
616189,-3575,-1210,836
616229,-3656,-1227,789
616270,-3698,-1276,806
616311,-3731,-1256,825
616350,-3730,-1320,861
616390,-3649,-1342,944
616430,-3598,-1348,1047
616470,-3685,-1320,1108
616511,-3728,-1261,1172
616551,-3800,-1328,1160
616591,-3708,-1278,1112
616631,-3643,-1283,1033
616671,-3638,-1242,955
616712,-3719,-1237,897
616752,-3786,-1253,858
616792,-3770,-1187,817
616832,-3735,-1148,814
616872,-3726,-1178,776
616913,-3646,-1217,902
616952,-3669,-1079,809
616993,-3646,-1036,844
617033,-3658,-1010,854
617073,-3673,-1006,872
617114,-3713,-1007,909
617153,-3753,-1052,891
617193,-3793,-1115,866
617234,-3737,-1100,884
617274,-3705,-1147,836
617315,-3640,-1188,855
617354,-3750,-1241,804
617394,-3694,-1310,759
617434,-3674,-1370,710
617475,-3713,-1329,731
617516,-3688,-1378,720
617555,-3699,-1372,743
617595,-3703,-1360,743
617635,-3635,-1342,836
617676,-3703,-1356,896
617716,-3694,-1278,1021
617756,-3678,-1273,1122
617796,-3740,-1217,1225
617836,-3737,-1111,1246
617877,-3630,-1047,1295
617918,-3564,-1081,1205
617957,-3535,-1190,1119
617998,-3656,-1224,1028
618038,-3839,-1295,1003
618078,-3874,-1306,969
618119,-3747,-1292,1051
618159,-3794,-1247,1090
618199,-4039,-1310,1057
618239,-4257,-1321,1004
618279,-3963,-1279,942
618322,-3864,-1200,867
618362,-3556,-1198,836
618402,-3538,-1144,777
618442,-3609,-1065,750
618482,-3746,-1030,705
618523,-3793,-1078,716
618563,-3789,-1048,576
618603,-3797,-1068,546
618643,-3787,-986,568
618684,-3484,-1063,619
618725,-3454,-1042,633
618764,-3361,-1046,815
618804,-3487,-1060,909
618845,-3542,-1121,1124
618885,-3637,-892,1429
618926,-3844,-1165,2319
618965,-3548,-1676,1916
619005,-3326,-1599,1323
619046,-3502,-1327,1065
619086,-3529,-1150,880
619127,-3500,-1069,836
619162,-3668,-1199,999
619202,-3668,-1225,1076
619242,-3802,-1150,1092
619282,-4098,-960,1462
619323,-4069,-784,1786
619363,-4356,-953,1599
619403,-4099,-986,1249
619443,-3735,-1135,887
619483,-3663,-930,836
619524,-3690,-845,727
619563,-3619,-979,737
619603,-3661,-953,618
619643,-3395,-1085,559
619684,-3474,-1043,515
619725,-3592,-1131,551
619764,-3759,-1043,499
619804,-3902,-1102,471
619845,-3694,-1101,443
619885,-3485,-1204,456
619926,-3473,-1255,519
619965,-3855,-1460,566
620005,-3951,-1377,711
620046,-4040,-1387,786
620086,-3901,-1384,833
620127,-3857,-1361,945
620167,-3846,-1417,1123
620207,-3786,-1499,1276
620248,-3781,-1346,1327
620288,-3731,-1254,1315
620329,-3860,-1267,1266
620368,-3885,-1226,1132
620409,-3926,-1261,1037
620449,-3845,-1297,962
620489,-3968,-1252,946
620530,-3890,-1216,852
620569,-3808,-1137,836
620609,-3689,-1122,798
620649,-3646,-1098,762
620690,-3692,-1027,629
620730,-3713,-1046,600
620770,-3700,-1030,533
620810,-3523,-1086,612
620850,-3409,-1085,680
620890,-3418,-1040,774
620931,-3537,-1091,942
620971,-3548,-1103,1027
621011,-3668,-1164,1165
621051,-3786,-1183,1247
621091,-3781,-1164,1320
621132,-3720,-1169,1376
621172,-3702,-1161,1342
621212,-3704,-1158,1288
621252,-3693,-1296,1158
621292,-3712,-1262,1069
621333,-3692,-1249,1040
621372,-3684,-1299,1008
621412,-3671,-1254,1027
621453,-3640,-1112,1029
621493,-3584,-1079,977
621534,-3657,-1102,956
621573,-3711,-1018,997
621613,-3713,-1005,1018
621653,-3575,-977,1053
621694,-3618,-1033,1116
621735,-3545,-1060,1162
621774,-3613,-1031,1189
621814,-3643,-1133,1166
621854,-3672,-1208,1121
621894,-3685,-1254,1122
621935,-3676,-1290,1064
621975,-3578,-1272,1040
622015,-3650,-1335,958
622055,-3679,-1387,983
622096,-3713,-1352,1035
622136,-3633,-1307,1070
622176,-3664,-1280,1196
622216,-3752,-1253,1166
622256,-3741,-1159,1197
622296,-3702,-1128,1206
622337,-3656,-1123,1112
622377,-3583,-1117,1057
622417,-3534,-1120,1039
622457,-3654,-1107,959
622497,-3612,-1125,951
622538,-3614,-1183,949
622578,-3622,-1188,995
622618,-3664,-1223,1055
622658,-3650,-1220,1063
622699,-3622,-1217,1153
622740,-3673,-1231,1181
622779,-3664,-1251,1141
622820,-3680,-1244,1079
622860,-3607,-1288,1055
622900,-3617,-1220,1014
622941,-3627,-1210,942
622980,-3627,-1205,915
623021,-3670,-1143,879
623061,-3657,-1180,879
623101,-3851,-1123,895
623142,-3885,-1109,897
623182,-3980,-1032,986
623222,-3950,-1094,1157
623262,-3665,-929,1699
623303,-3247,-1414,1569
623344,-3225,-1371,1216
623383,-3408,-1426,939
623424,-3503,-1157,903
623464,-3800,-1227,815
623504,-3894,-1254,997
623545,-3806,-1116,1032
623584,-3677,-879,1117
623625,-3666,-1005,1153
623665,-3597,-1083,1133
623705,-3599,-1043,1203
623746,-3698,-1053,1268
623786,-3604,-1037,1307
623826,-3489,-1039,1215
623866,-3591,-1081,1100
623907,-3598,-1003,1094
623947,-3496,-1115,1140
623987,-3490,-1088,1238
624027,-3583,-1107,1331
624067,-3598,-1084,1408
624108,-3626,-1100,1594
624149,-3948,-1178,1665
624188,-3986,-1201,1617
624228,-4174,-1263,1398
624269,-4034,-1055,1197
624309,-3570,-986,1037
624350,-3329,-1017,1089
624389,-3448,-1013,1008
624430,-3506,-1007,922
624470,-3645,-1033,806
624510,-3809,-982,660
624551,-4090,-1123,667
624590,-4105,-1082,506
624631,-3823,-1106,419
624671,-3286,-996,423
624711,-3284,-1176,463
624752,-3259,-1310,585
624792,-3445,-1289,536
624832,-3627,-1183,732
624872,-3804,-1267,920
624912,-3723,-1152,1137
624953,-3840,-1206,1162
624993,-3897,-1479,1613
625033,-3820,-1462,1496
625073,-3831,-1413,1708
625114,-4168,-1573,1485
625154,-4259,-1580,1532
625194,-4361,-1530,1450
625234,-4283,-1425,1344
625274,-3633,-1467,1359
625314,-3592,-1308,1168
625356,-3556,-1150,1059
625395,-3852,-1033,939
625435,-3913,-1000,798
625475,-3828,-1092,682
625515,-3877,-1054,544
625556,-3701,-1158,568
625596,-3635,-1038,624
625636,-3323,-903,717
625676,-3006,-846,863
625716,-3060,-872,893
625757,-3188,-951,1108
625796,-3467,-1048,1310
625837,-3678,-1089,1503
625877,-3728,-1094,1752
625917,-3789,-896,1784
625958,-3766,-737,1778
625997,-3732,-750,1685
626037,-3652,-925,1536
626078,-3625,-1050,1490
626118,-3613,-1142,1394
626159,-3531,-1091,1278
626198,-3844,-1224,1286
626238,-4295,-1019,1101
626278,-4698,-1205,1108
626319,-4742,-1247,1094
626359,-3561,-1137,1081
626399,-3220,-1046,1171
626439,-3546,-923,1225
626479,-3848,-927,1189
626519,-3893,-972,1092
626560,-3912,-846,1042
626600,-3774,-911,1055
626640,-3585,-780,1080
626680,-3410,-665,1005
626720,-3209,-751,1027
626761,-3364,-872,1003
626801,-3432,-902,1022
626841,-3643,-828,1024
626881,-3632,-909,996
626921,-3537,-1069,1089
626962,-3675,-1153,1195
627002,-3676,-1133,1315
627042,-3916,-1192,1333
627082,-4244,-1345,1373
627122,-3995,-1437,1525
627163,-4241,-1410,1601
627203,-3936,-1350,1640
627243,-3353,-954,1483
627283,-2962,-832,1307
627323,-3133,-947,1166
627365,-3469,-1086,1236
627404,-4073,-1105,1165
627444,-3935,-1053,1382
627484,-3577,-823,1392
627525,-3317,-776,1372
627566,-3257,-613,1374
627605,-3354,-588,1466
627646,-3494,-827,1376
627686,-3491,-912,1392
627726,-3448,-966,1451
627767,-3541,-1017,1415
627806,-3605,-1059,1379
627847,-3783,-1377,1249
627887,-3748,-1190,1279
627927,-3704,-1270,1241
627968,-3778,-1353,1289
628008,-3721,-1344,1381
628048,-3963,-1246,1434
628088,-4137,-1199,1479
628129,-4235,-1091,1393
628169,-3786,-1007,1293
628209,-3838,-951,1200
628249,-3972,-903,1032
628289,-3524,-1103,1046
628330,-3794,-873,803
628371,-3277,-1045,716
628410,-3479,-1052,667
628450,-3512,-1167,628
628491,-3706,-1110,535
628531,-3742,-1066,511
628572,-3905,-1099,474
628612,-3743,-1095,420
628652,-3489,-1179,449
628692,-3466,-1293,470
628732,-3586,-1356,602
628773,-3668,-1349,681
628813,-3870,-1288,750
628853,-3977,-1279,798
628893,-4005,-1260,897
628933,-3961,-1272,956
628975,-3892,-1309,1048
629014,-3793,-1247,1105
629054,-3782,-1220,1044
629095,-3810,-1154,981
629135,-3812,-1158,900
629176,-3817,-1196,780
629216,-3799,-1228,683
629256,-3829,-1212,638
629296,-3797,-1244,568
629337,-3714,-1223,515
629378,-3589,-1218,502
629417,-3564,-1278,422
629457,-3599,-1396,480
629498,-3605,-1489,542
629538,-3589,-1465,670
629579,-3749,-1351,759
629618,-3964,-1280,829
629658,-4321,-1343,917
629699,-3740,-1306,1116
629739,-3601,-1273,1061
629780,-3496,-1140,1044
629819,-3665,-1177,971
629859,-3592,-1157,884
629899,-3571,-1215,805
629940,-3583,-1338,655
629980,-3662,-1446,607
630020,-3679,-1424,628
630060,-3656,-1275,557
630100,-3637,-1319,548
630140,-3640,-1360,497
630181,-3718,-1379,515
630221,-3780,-1345,569
630261,-3800,-1335,601
630301,-3723,-1287,734
630341,-3710,-1285,867
630382,-3719,-1163,1137
630422,-3814,-1159,1790
630462,-3637,-1402,1659
630502,-3579,-1236,1253
630542,-3458,-1277,865
630583,-3369,-1019,812
630622,-3664,-1209,868
630663,-3925,-1375,764
630703,-3925,-1243,706
630743,-3969,-1220,635
630784,-3823,-1068,563
630823,-3721,-1156,556
630863,-3748,-1184,592
630904,-3603,-1127,735
630944,-3514,-1140,962
630984,-3530,-1039,1172
631024,-3598,-980,1439
631064,-3714,-926,1596
631104,-3888,-637,1671
631145,-3719,-758,1504
631185,-3733,-985,1291
631233,-3629,-1051,1153
631273,-3667,-1123,967
631313,-3801,-1202,833
631353,-3822,-1232,726
631393,-3672,-1299,639
631433,-3568,-1332,563
631473,-3524,-1364,569
631513,-3624,-1381,691
631553,-3663,-1242,778
631594,-3658,-1247,972
631633,-3663,-1173,1216
631673,-3598,-1107,1382
631713,-3635,-949,1419
631753,-3814,-943,1391
631794,-4002,-946,1315
631834,-3994,-1040,1201
631874,-3773,-986,982
631914,-3513,-1018,889
631954,-3571,-1053,791
631995,-3690,-1113,785
632034,-3802,-1123,817
632075,-3821,-1150,943
632115,-3692,-1062,1034
632155,-3720,-1019,1041
632196,-3757,-965,1077
632236,-3828,-941,999
632276,-3763,-948,967
632316,-3722,-955,925
632357,-3743,-910,874
632398,-3701,-930,888
632437,-3640,-894,888
632478,-3471,-922,983
632518,-3321,-910,945
632558,-3573,-948,1174
632599,-4125,-1029,1798
632638,-3908,-1077,2302
632679,-3143,-1575,1702
632719,-3397,-1479,1335
632759,-3658,-1200,1231
632800,-3871,-1129,1153
632840,-3681,-1120,1201
632880,-3701,-1279,1098
632920,-3922,-1247,973
632961,-3832,-1140,937
633001,-3721,-1046,917
633041,-3588,-1026,899
633081,-3833,-805,702
633121,-3709,-825,839
633162,-3518,-870,789
633203,-3322,-982,798
633242,-3327,-1029,840
633283,-3456,-1122,947
633323,-3557,-1182,987
633363,-3667,-1303,1094
633404,-3681,-1385,1099
633444,-3715,-1576,1169
633484,-3757,-1656,1129
633524,-3697,-1615,1281
633564,-3775,-1636,1264
633605,-4149,-1583,1209
633645,-4151,-1515,1276
633685,-4315,-1400,1230
633725,-4286,-1393,1172
633765,-4016,-1317,1118
633807,-3525,-1128,960
633846,-3425,-991,910
633886,-3504,-1054,706
633927,-3681,-954,686
633967,-3941,-948,788
634008,-3709,-836,883
634047,-3293,-885,882
634087,-3141,-880,875
634128,-3087,-855,924
634168,-3167,-867,985
634209,-3273,-1015,1106
634248,-3299,-1029,1291
634289,-3510,-1173,1450
634329,-3945,-1203,1609
634369,-4149,-1234,1701
634410,-4105,-934,1953
634450,-4418,-1124,1552
634490,-4275,-1266,1526
634530,-4614,-1370,1290
634570,-4418,-1445,1109
634611,-3848,-1208,1029
634651,-3321,-1202,1050
634691,-3428,-1145,900
634731,-3886,-1307,887
634772,-4317,-1235,967
634813,-4520,-751,966
634852,-4085,-771,401
634892,-3478,131,790
634932,-3097,171,929
634973,-3152,-284,1130
635014,-3172,72,1732
635053,-3560,157,1784
635093,-3527,-741,1220
635133,-3569,-1753,1279
635173,-2967,-2551,1122
635214,-2884,-2590,1398
635254,-2936,-2214,1648
635294,-2846,-1961,1696
635334,-2809,-1595,1633
635374,-3391,-1543,1850
635415,-3464,-1716,1421
635455,-3537,-1821,1974
635495,-3619,-1988,1222
635535,-3825,-1353,1943
635575,-3828,-1436,1544
635616,-3502,-1502,1613
635655,-3395,-1164,1466
635696,-3476,-1260,1607
635736,-3543,-810,1516
635776,-3682,-1014,1335
635817,-3932,-810,1329
635856,-3870,-905,1304
635896,-3619,-761,1282
635937,-3494,-317,1333
635977,-3352,-887,1317
636018,-3424,-424,1386
636057,-3701,-737,1574
636097,-3631,-878,1661
636137,-3622,-646,1422
636178,-3511,-1059,1636
636218,-3612,-909,1350
636258,-3729,-1040,1293
636298,-3550,-1005,1231
636338,-3601,-1077,1201
636378,-3468,-1157,1212
636419,-3689,-1264,1180
636459,-3744,-1127,1345
636499,-3954,-1161,1436
636539,-4123,-1141,1545
636579,-3852,-889,1437
636620,-3519,-716,1336
636660,-3823,-787,1235
636700,-3903,-764,1207
636740,-3975,-710,1066
636780,-3607,-737,1063
636821,-3321,-810,980
636861,-3387,-840,895
636901,-3604,-881,883
636941,-3699,-822,815
636981,-3954,-934,806
637022,-4062,-937,700
637062,-3795,-960,590
637102,-3485,-1140,675
637143,-3436,-1281,743
637183,-3646,-1269,828
637224,-3678,-1223,918
637263,-3819,-1293,972
637304,-3933,-1267,972
637344,-3890,-1352,1067
637384,-3760,-1325,1145
637425,-3667,-1313,1208
637465,-3684,-1239,1347
637505,-3661,-1179,1381
637545,-3751,-1114,1471
637585,-3992,-1130,1459
637626,-4057,-1042,1504
637666,-4218,-981,1358
637706,-3905,-985,1309
637746,-3831,-969,1195
637787,-3934,-940,1168
637828,-3839,-890,1019
637867,-3680,-911,878
637907,-3597,-935,876
637948,-3532,-960,735
637988,-3614,-1067,819
638029,-3548,-1066,677
638068,-3811,-964,811
638108,-3548,-857,903
638149,-3686,-787,937
638189,-3662,-900,1045
638230,-3757,-818,1104
638270,-3800,-822,1227
638310,-3531,-847,1395
638350,-3659,-845,1579
638391,-3935,-1072,1931
638432,-3853,-1427,2044
638471,-4409,-1813,2553
638512,-5383,-2386,1549
638552,-4899,-299,2839
638592,-3886,-682,2128
638633,-2255,762,2371
638672,-1931,-19,2073
638713,-1313,85,1899
638753,-1479,-749,3133
638793,-1382,-519,3264
638834,-1568,-931,3744
638874,-1290,-1091,3637
638914,-1267,-1146,3727
638954,-977,-929,3738
638994,-1113,-937,3584
639035,-1305,-892,3762
639075,-1277,-821,3521
639115,-1449,-1373,3781
639155,-1757,-1650,4201
639195,-1832,-925,3637
639236,-1712,-1065,3688
639275,-1763,-830,3366
639315,-1581,-672,3086
639356,-1415,-1069,2777
639395,-1104,-1629,2018
639436,-1074,-1120,1557
639476,-1874,-1246,1611
639516,-2355,-2048,1192
639556,-2571,-2696,170
639596,-3357,-3783,189
639637,-3842,-5320,81
639676,-3785,-2883,319
639717,-4465,-2253,384
639756,-4720,-2532,835
639797,-4429,-2303,411
639837,-3829,-1565,98
639877,-3719,-1183,431
639917,-3599,-1306,355
639957,-3463,-1399,288
639997,-3576,-1450,241
640038,-3725,-1579,263
640077,-3761,-1445,290
640117,-3815,-1300,439
640157,-3840,-1037,570
640197,-3813,-789,610
640238,-3783,-713,594
640277,-3644,-1172,475
640317,-3680,-1277,423
640357,-3638,-1415,405
640397,-3727,-1513,381
640438,-3898,-1312,450
640477,-3667,-1349,515
640517,-3719,-1342,493
640558,-3685,-1381,522
640598,-3804,-1404,528
640638,-3745,-1317,570
640678,-3803,-1269,580
640718,-3729,-1204,596
640758,-3718,-1149,590
640798,-3692,-1093,625
640838,-3780,-1079,556
640878,-3731,-1202,501
640918,-3672,-1251,540
640958,-3621,-1288,446
640998,-3631,-1297,500
641039,-3730,-1305,484
641078,-3705,-1382,430
